epoch,train_loss,train_acc,test_loss,test_acc
1,96.24561249768293,0.11342592592592593,75.85650316874187,0.12268518518518519
2,73.77563329979226,0.125,71.88845987673159,0.12384259259259259
3,70.90313123773646,0.13049768518518517,69.85503196716309,0.1423611111111111
4,68.83273721624303,0.1501736111111111,68.01559448242188,0.1597222222222222
5,66.9589524798923,0.16956018518518517,66.66817220052083,0.16898148148148148
6,65.12631591161092,0.17881944444444445,65.48733350965712,0.17592592592592593
7,63.492589756294535,0.1918402777777778,63.45047371475785,0.19675925925925927
8,61.74658383263482,0.203125,62.2015121601246,0.21180555555555555
9,60.08362649988245,0.22106481481481483,60.80289777119955,0.21064814814814814
10,58.18679057227241,0.23755787037037038,59.36705681129738,0.22916666666666666
11,56.63680622312758,0.2560763888888889,57.77082761128744,0.25
12,54.83823172251383,0.2699652777777778,56.33529437029803,0.2673611111111111
13,53.311765617794464,0.28530092592592593,55.37718186555085,0.2743055555555556
14,51.56290658315023,0.2991898148148148,54.15345750031648,0.27662037037037035
15,50.079806839978254,0.3133680555555556,53.84384459036368,0.2835648148148148
16,48.82623551509999,0.3194444444444444,51.61548190646701,0.3136574074074074
17,47.46287917207788,0.3353587962962963,51.094068668506765,0.3020833333333333
18,45.735725544117116,0.3541666666666667,49.72121337608055,0.3148148148148148
19,44.50517576712149,0.3654513888888889,49.26845338609483,0.32523148148148145
20,43.17606155960648,0.38686342592592593,48.117803220395686,0.32175925925925924
21,41.83482688444632,0.38859953703703703,47.51216061909994,0.33217592592592593
22,40.648246394263374,0.41435185185185186,46.25111283196343,0.3599537037037037
23,39.116993533240425,0.42997685185185186,46.20969895963316,0.33101851851851855
24,38.047148845813894,0.44039351851851855,45.557086096869575,0.3576388888888889
25,36.91322433507001,0.45601851851851855,44.19103396380389,0.36226851851851855
26,35.655170060970164,0.4696180555555556,43.36510361565484,0.37962962962962965
27,34.60079148080614,0.4866898148148148,42.81110675246627,0.3900462962962963
28,33.54762446438825,0.5028935185185185,42.309834480285645,0.40046296296296297
29,32.638329603053904,0.5086805555555556,41.64504672862865,0.4027777777777778
30,31.409582844486945,0.5289351851851852,41.091475557397914,0.4039351851851852
