epoch,train_loss,train_acc,test_loss,test_acc
1,208.01873539112233,0.10821759259259259,160.59396644874855,0.12268518518518519
2,153.12996899640117,0.12210648148148148,147.16667796947337,0.12268518518518519
3,145.38996279681172,0.12297453703703703,142.79811830873842,0.12268518518518519
4,141.43895862720632,0.12962962962962962,139.75819820827908,0.1412037037037037
5,138.03207496360497,0.1440972222222222,137.06781627513743,0.1574074074074074
6,134.83229686595774,0.16377314814814814,134.52096218532986,0.16203703703703703
7,131.72173747309932,0.17563657407407407,132.40575324164496,0.17592592592592593
8,129.10503323872885,0.18258101851851852,130.21600341796875,0.18171296296296297
9,126.40164234020092,0.19328703703703703,128.29487920690465,0.19675925925925927
10,123.68630684746637,0.2092013888888889,126.14465247260199,0.19907407407407407
11,121.05615827772353,0.22106481481481483,123.3975671838831,0.22569444444444445
12,118.66541360925746,0.23466435185185186,121.92784457736545,0.22106481481481483
13,116.01000489128961,0.24971064814814814,118.94718000623915,0.23032407407407407
14,113.3974688494647,0.25925925925925924,116.88554325810185,0.24305555555555555
15,110.92634639033565,0.2708333333333333,114.937824955693,0.25578703703703703
16,108.18680840951426,0.27748842592592593,112.89982039840133,0.24537037037037038
17,105.64277804339373,0.29311342592592593,110.99495838306568,0.2662037037037037
18,103.31322599340368,0.2977430555555556,109.15501884177878,0.2777777777777778
19,100.68994776407878,0.31568287037037035,107.30915239122179,0.29976851851851855
20,98.66751070375796,0.32060185185185186,105.07431341100622,0.2962962962962963
21,96.11781897368255,0.33304398148148145,103.6611794365777,0.29050925925925924
22,93.7305354365596,0.34577546296296297,101.96610062210648,0.3020833333333333
23,91.86965582105849,0.35185185185185186,100.90730935555918,0.3136574074074074
24,89.7439431084527,0.36429398148148145,99.8024068761755,0.3194444444444444
25,87.37010835718226,0.3804976851851852,98.91475112349899,0.31712962962962965
26,85.38735732325802,0.39207175925925924,96.27592666060836,0.3460648148148148
27,83.5006972418891,0.4019097222222222,93.72130273889613,0.3368055555555556
28,81.18356150167959,0.40943287037037035,93.55344786467376,0.33564814814814814
29,79.65076471258092,0.4146412037037037,93.51399880868418,0.3368055555555556
30,77.5772467719184,0.43373842592592593,91.46942901611328,0.3587962962962963
