epoch,train_loss,train_acc,test_loss,test_acc
1,36.95550966704333,0.11371527777777778,35.316702401196515,0.1261574074074074
2,34.53321014510261,0.13686342592592593,34.063847082632556,0.15162037037037038
3,33.217591789033676,0.1652199074074074,33.23805831979822,0.16782407407407407
4,32.142222272025215,0.1808449074074074,32.14510596240008,0.18287037037037038
5,30.998436936625726,0.19791666666666666,31.355546739366318,0.2025462962962963
6,29.959036619574935,0.20862268518518517,30.43193124841761,0.20601851851851852
7,28.955221286526434,0.2309027777777778,29.83164706936589,0.21296296296296297
8,28.12840607210442,0.23697916666666666,29.20116180843777,0.2222222222222222
9,27.28963640001085,0.25376157407407407,28.26429948983369,0.23958333333333334
10,26.461868080827927,0.27141203703703703,27.62394142150879,0.2569444444444444
11,25.54965666488365,0.29282407407407407,26.960733669775504,0.2650462962962963
12,24.72525386236332,0.30613425925925924,26.412288268407185,0.28125
13,24.00071269053,0.32175925925925924,25.766115453508164,0.29398148148148145
14,23.253079416575254,0.3428819444444444,25.221331587544196,0.3055555555555556
15,22.43459564447403,0.35532407407407407,24.91298626970362,0.30787037037037035
16,21.734804327841157,0.3744212962962963,24.0958389794385,0.3298611111111111
17,21.00410607346782,0.3978587962962963,23.452532282582037,0.3449074074074074
18,20.210428736827993,0.41261574074074076,23.258298379403573,0.3599537037037037
19,19.70779347750876,0.43171296296296297,22.496897291254115,0.3611111111111111
20,18.92950337462955,0.4401041666666667,22.28962325166773,0.3726851851851852
21,18.278951638274723,0.4586226851851852,21.829747526733964,0.3912037037037037
22,17.638589769601822,0.47511574074074076,21.016613554071498,0.39814814814814814
23,17.01819277913482,0.49508101851851855,21.115671104855007,0.41550925925925924
24,16.366666047661393,0.5081018518518519,20.784899711608887,0.41782407407407407
25,15.812220357082508,0.5185185185185185,20.036686058397645,0.43287037037037035
26,15.135498499428785,0.5486111111111112,20.336250022605615,0.4212962962962963
27,14.668089474792835,0.5497685185185185,19.46055350480256,0.45601851851851855
28,13.887779546004754,0.5818865740740741,19.548434478265268,0.42824074074074076
29,13.42139341433843,0.5853587962962963,19.704968249356305,0.4212962962962963
30,12.852999460917932,0.609375,19.28794915146298,0.4525462962962963
31,12.36846664575515,0.6212384259259259,18.934955349674933,0.45949074074074076
32,12.031926256087091,0.6273148148148148,18.190170526504517,0.4618055555555556
33,11.465980120831066,0.6481481481481481,18.552424082049615,0.4710648148148148
34,10.944722276318956,0.6626157407407407,17.7694401078754,0.48842592592592593
35,10.609266345699629,0.6701388888888888,17.228691458702087,0.5081018518518519
36,10.189866312951953,0.6811342592592593,17.364883519985057,0.4861111111111111
37,9.67593990818218,0.6964699074074074,17.244138448326677,0.48842592592592593
38,9.268198249516663,0.7256944444444444,17.527370082007515,0.49537037037037035
39,8.911124031852793,0.7326388888888888,17.457270560441195,0.4976851851851852
40,8.464095390781209,0.7349537037037037,17.20518958127057,0.5081018518518519
41,7.992556829971296,0.7581018518518519,16.819250689612495,0.5069444444444444
42,7.660744750044412,0.7633101851851852,16.924412237273323,0.5069444444444444
43,7.317416427312074,0.7771990740740741,16.740321609709,0.5057870370370371
44,6.784798832679236,0.7957175925925926,16.909757561153835,0.5266203703703703
45,6.658388766425627,0.7977430555555556,16.361231907650275,0.5428240740740741
