epoch,train_loss,train_acc,test_loss,test_acc
1,45.1855883024357,0.1177662037037037,37.03319620203089,0.12268518518518519
2,35.926959227632594,0.13136574074074073,34.92238864192256,0.14351851851851852
3,34.25420263519994,0.15625,33.748467957531965,0.16898148148148148
4,32.98750671192452,0.17158564814814814,32.82238524048417,0.16666666666666666
5,31.78303517677166,0.18663194444444445,31.741014551233363,0.18171296296296297
6,30.587694534549005,0.20804398148148148,30.861237437636763,0.19675925925925927
7,29.504562377929688,0.22337962962962962,30.00870559833668,0.21875
8,28.55332268608941,0.2439236111111111,28.97547109921773,0.24768518518518517
9,27.602159826843828,0.26186342592592593,28.168734126620823,0.25578703703703703
10,26.69951006880513,0.27662037037037035,27.51925344820376,0.26273148148148145
11,25.76780860070829,0.2974537037037037,26.788594457838272,0.27314814814814814
12,25.000463867629016,0.31394675925925924,26.24875490753739,0.2847222222222222
13,23.988575330487006,0.3298611111111111,25.631231246171176,0.3159722222222222
14,23.175081756379868,0.3524305555555556,24.826675909536856,0.30787037037037035
15,22.3704075217247,0.35908564814814814,24.264387845993042,0.33101851851851855
16,21.495712262612802,0.38136574074074076,23.96501993249964,0.35185185185185186
17,20.45896483129925,0.40335648148148145,22.862836122512817,0.3472222222222222
18,19.777044620778824,0.4253472222222222,22.16105197094105,0.3576388888888889
19,19.121904843383366,0.43258101851851855,22.201689225656015,0.38310185185185186
20,18.322614623440636,0.45601851851851855,21.67895883984036,0.3726851851851852
21,17.75477274921205,0.4693287037037037,21.42247839327212,0.37962962962962965
22,17.035871227582295,0.4910300925925926,20.522182486675405,0.41550925925925924
23,16.506941022696317,0.5054976851851852,20.513877930464567,0.4085648148148148
24,15.739699332802385,0.5254629629629629,19.85372136257313,0.43171296296296297
25,15.102663190276534,0.5439814814814815,19.55484375247249,0.4409722222222222
26,14.504926927663663,0.5627893518518519,19.363306707806057,0.44212962962962965
27,14.04673319503113,0.5760995370370371,18.880538821220398,0.45717592592592593
28,13.372730607787767,0.5905671296296297,19.04552487090782,0.4444444444444444
29,12.83733676981043,0.6038773148148148,18.779371738433838,0.4537037037037037
30,12.448984936431602,0.6067708333333334,18.255172023066766,0.4479166666666667
31,11.860240907028869,0.6316550925925926,18.200019911483484,0.46296296296296297
32,11.338307331005732,0.6469907407407407,17.55798470090937,0.4791666666666667
33,10.862033228079477,0.6608796296296297,17.83461085513786,0.4699074074074074
34,10.44843296651487,0.6831597222222222,17.474742977707475,0.4756944444444444
35,9.876529457944411,0.6976273148148148,17.62269245253669,0.47800925925925924
36,9.556589224824199,0.6987847222222222,17.370093010090017,0.49421296296296297
37,9.062585061898938,0.7190393518518519,17.102213471024125,0.5104166666666666
38,8.74041202581591,0.7265625,17.462386625784415,0.4849537037037037
39,8.413483581057301,0.7424768518518519,17.477023009900694,0.48148148148148145
40,7.835557426567431,0.7615740740740741,17.184854953377336,0.5023148148148148
41,7.582752714002574,0.7635995370370371,16.741147231172633,0.5104166666666666
42,7.2554989167385635,0.7844328703703703,17.418956217942416,0.5011574074074074
43,7.136918841964668,0.7792245370370371,16.652506393414956,0.5127314814814815
44,6.631233844216223,0.7960069444444444,17.086943864822388,0.5011574074074074
45,6.409953308464201,0.8046875,16.403264478400903,0.5127314814814815
46,6.114550900749034,0.8122106481481481,16.78736862871382,0.5138888888888888
47,5.945267962084876,0.8145254629629629,16.738674300688285,0.5115740740740741
48,5.4380515713106705,0.8388310185185185,16.9261538805785,0.5081018518518519
49,5.222568706781776,0.8425925925925926,16.602402214650755,0.5451388888888888
50,5.095357324790071,0.8469328703703703,16.04783335879997,0.5474537037037037
51,4.944221044028247,0.8515625,16.205684187235654,0.5428240740740741
52,4.632864892620732,0.8628472222222222,16.14839968416426,0.5462962962962963
53,4.264664657138012,0.8845486111111112,16.378975481898696,0.5497685185185185
54,4.047894384780967,0.8839699074074074,16.31467158264584,0.5370370370370371
55,3.9267164613637657,0.8888888888888888,16.903400203696005,0.5289351851851852
56,3.74618075505175,0.8909143518518519,16.515002842302675,0.5219907407407407
57,3.4461115006771355,0.9094328703703703,16.948292597576422,0.5451388888888888
58,3.3315521319983183,0.9108796296296297,16.70627466506428,0.5543981481481481
59,3.109027458872232,0.9146412037037037,16.885545549569308,0.5266203703703703
60,3.0807047008226314,0.9155092592592593,16.47181288401286,0.5277777777777778
61,2.7859556341060885,0.9259259259259259,16.728221434134024,0.5474537037037037
62,2.784398935597252,0.9227430555555556,16.748691044471883,0.5497685185185185
63,2.5548112865330443,0.9308449074074074,16.92108870435644,0.5474537037037037
64,2.466032192731897,0.9334490740740741,16.895865740599454,0.5335648148148148
65,2.432899115193221,0.9317129629629629,16.614094091786278,0.5497685185185185
66,2.296473407462515,0.9354745370370371,17.201685856889796,0.5231481481481481
67,2.017976087414556,0.9548611111111112,17.774676824057543,0.5289351851851852
68,2.002057607423652,0.953125,17.083711942036945,0.5405092592592593
69,1.9135244558737785,0.9508101851851852,16.177884565459358,0.5590277777777778
70,1.7714642275435228,0.9554398148148148,17.087623121561826,0.5520833333333334
71,1.78083644191631,0.9574652777777778,17.347681247525745,0.5358796296296297
72,1.6284806589009586,0.9635416666666666,16.301869105409693,0.5497685185185185
