epoch,train_loss,train_acc,test_loss,test_acc
1,288.81087953073006,0.007523148148148148,282.0009644119828,0.003472222222222222
2,178.61829754158302,0.003761574074074074,127.50986198142722,0.003472222222222222
3,120.46726562358715,0.004918981481481482,113.22562818174009,0.005787037037037037
4,106.77300262451172,0.010416666666666666,100.81314609668873,0.005787037037037037
5,94.91947212925663,0.014178240740740741,90.21852846498842,0.03125
6,86.33456625761809,0.09085648148148148,83.45457868222837,0.12268518518518519
7,81.54553307427301,0.11805555555555555,80.00211546156142,0.11689814814814815
8,78.65311781565349,0.12297453703703703,77.53215097498011,0.12268518518518519
9,76.83516643665455,0.12268518518518519,76.28809964215314,0.12384259259259259
10,75.60250992245145,0.12181712962962964,75.76066942568178,0.12152777777777778
11,74.88316269274111,0.12123842592592593,74.66620593600803,0.12268518518518519
12,74.30805462378042,0.12355324074074074,74.0693886368363,0.12268518518518519
13,73.89442196598759,0.12181712962962964,73.86596488952637,0.12268518518518519
14,73.64870226824725,0.12297453703703703,73.52776414376719,0.12268518518518519
15,73.49843362525657,0.12268518518518519,73.35261041146738,0.12268518518518519
16,73.30954551696777,0.12239583333333333,73.36647669474284,0.12384259259259259
17,73.14107637052183,0.12268518518518519,73.24134254455566,0.12268518518518519
18,73.05970864825778,0.12239583333333333,73.03626244156449,0.12268518518518519
19,72.92715688988015,0.12268518518518519,73.12834661978262,0.12268518518518519
20,72.8922364976671,0.12268518518518519,73.419819160744,0.12268518518518519
21,72.81828013172856,0.12268518518518519,72.92795682836461,0.12268518518518519
22,72.78614951946118,0.12268518518518519,72.85841708713107,0.12268518518518519
23,72.72561797389278,0.12268518518518519,72.70172705473723,0.12268518518518519
24,72.67122658976803,0.12268518518518519,72.69605834395797,0.12268518518518519
25,72.67012039820354,0.12268518518518519,72.73719745212131,0.12268518518518519
26,72.54170559070728,0.12268518518518519,72.60815514458551,0.12152777777777778
27,72.50251358526724,0.12268518518518519,72.57814746432834,0.12268518518518519
28,72.53356472651164,0.12239583333333333,72.4629864162869,0.12268518518518519
29,72.44751746566207,0.12239583333333333,72.70503573947482,0.12152777777777778
30,72.4119531666791,0.12268518518518519,72.37086988378454,0.12268518518518519
